ric,data_load,capitalization,current_price,ticker
MAHLY.PK,2026-03-24,3.898811,17.95,MAHLY.PK
MAIN.K,2026-03-24,4.958469,55.03,MAIN.K
MAIN.N,2026-03-24,4.958469,55.03,MAIN.N
MAJJ.PK,2026-03-24,11.011134,1760.0,MAJJ.PK
MAKSF.PK,2026-03-24,9.162686,4.62,MAKSF.PK
MAKSY.PK,2026-03-24,9.162686,9.08,MAKSY.PK
MALRY.PK,2026-03-24,7.330828,36.6,MALRY.PK
MAN.N,2026-03-24,1.292787,27.85,MAN.N
MANE.N,2026-03-24,2.312014,61.92,MANE.N
MANH.O,2026-03-24,8.338559,139.33,MANH.O
MANU.K,2026-03-24,2.86241,16.6,MANU.K
MANU.N,2026-03-24,2.86241,16.6,MANU.N
MAR.O,2026-03-24,86.522757,326.52,MAR.O
MARA.O,2026-03-24,3.387891,8.91,MARA.O
MARUF.PK,2026-03-24,56.144807,34.75,MARUF.PK
MARUY.PK,2026-03-24,56.144807,338.38,MARUY.PK
MAS.N,2026-03-24,12.232714,60.08,MAS.N
MASI.O,2026-03-24,9.315348,178.44,MASI.O
MAT.O,2026-03-24,4.557176,15.08,MAT.O
MATX.K,2026-03-24,4.865264,159.94,MATX.K
MATX.N,2026-03-24,4.865264,159.94,MATX.N
MAURY.PK,2026-03-24,3.564702,35.05,MAURY.PK
MAUSY.PK,2026-03-24,1.593914,12.05,MAUSY.PK
MAWHY.PK,2026-03-24,2.183288,10.5,MAWHY.PK
MAZE.O,2026-03-24,2.357853,49.0,MAZE.O
MBC.N,2026-03-24,1.047082,8.21,MBC.N
MBGAF.PK,2026-03-24,58.064039,60.42,MBGAF.PK
MBGYY.PK,2026-03-24,58.064039,15.09,MBGYY.PK
MBIN.O,2026-03-24,1.915699,41.68,MBIN.O
MBINL.O,2026-03-24,1.915699,23.79,MBINL.O
MBLY.O,2026-03-24,6.554362,7.79,MBLY.O
MBPFY.PK,2026-03-24,2.0396,0.0,MBPFY.PK
MBRFY.PK,2026-03-24,5.084628,3.53,MBRFY.PK
MBSHY.PK,2026-03-24,5.138842,29.13,MBSHY.PK
MBSRY.PK,2026-03-24,1.575525,68.38,MBSRY.PK
MBUMY.PK,2026-03-24,2.624102,9.94,MBUMY.PK
MBX.O,2026-03-24,1.336938,28.14,MBX.O
MC.N,2026-03-24,4.22755,54.46,MC.N
MCARY.PK,2026-03-24,3.68406,10.65,MCARY.PK
MCB.N,2026-03-24,1.017728,81.88,MCB.N
MCD.N,2026-03-24,219.136669,308.47,MCD.N
MCHB.O,2026-03-24,3.348627,14.47,MCHB.O
MCHP.O,2026-03-24,34.816655,64.34,MCHP.O
MCHPP.O,2026-03-24,34.816655,57.3,MCHPP.O
MCHVY.PK,2026-03-24,5.481782,18.65,MCHVY.PK
MCK.N,2026-03-24,107.422724,877.01,MCK.N
MCO.N,2026-03-24,78.512169,441.07,MCO.N
MCRI.O,2026-03-24,1.75749,98.26,MCRI.O
MCVEY.PK,2026-03-24,1.469724,21.54,MCVEY.PK
MCW.N,2026-03-24,2.292784,6.98,MCW.N
MCY.N,2026-03-24,4.848753,87.54,MCY.N
MD.N,2026-03-24,1.709822,20.6,MD.N
MDB.O,2026-03-24,21.960973,273.25,MDB.O
MDBKY.PK,2026-03-24,8.492028,22.62,MDBKY.PK
MDCOY.PK,2026-03-24,2.665403,8.0,MDCOY.PK
MDDTY.PK,2026-03-24,3.865933,0.0,MDDTY.PK
MDEVY.PK,2026-03-24,1.103634,2.75,MDEVY.PK
MDGL.O,2026-03-24,10.270683,447.72,MDGL.O
MDIBY.PK,2026-03-24,15.102556,18.91,MDIBY.PK
MDIKY.PK,2026-03-24,6.268113,93.7,MDIKY.PK
MDKGY.PK,2026-03-24,8.239504,0.0,MDKGY.PK
MDLN.O,2026-03-24,55.805696,42.48,MDLN.O
MDLZ.O,2026-03-24,72.885745,56.86,MDLZ.O
MDT.N,2026-03-24,111.916252,87.17,MDT.N
MDU.N,2026-03-24,4.106051,20.09,MDU.N
MEDP.O,2026-03-24,12.96826,456.93,MEDP.O
MEIUY.PK,2026-03-24,2.788152,0.0,MEIUY.PK
MEJHY.PK,2026-03-24,7.00379,12.0,MEJHY.PK
MELI.O,2026-03-24,84.465561,1666.08,MELI.O
MEOBF.PK,2026-03-24,1.862743,1.55,MEOBF.PK
MEOH.O,2026-03-24,4.16955,53.86,MEOH.O
MESO.O,2026-03-24,1.862743,14.02,MESO.O
MET.N,2026-03-24,45.109087,69.18,MET.N
MET_pa.N,2026-03-24,45.109087,21.4,MET_pa.N
META.O,2026-03-24,1528.003274,604.06,META.O
METC.O,2026-03-24,0.883652,13.47,METC.O
METCB.O,2026-03-24,0.883652,11.49,METCB.O
METRY.PK,2026-03-24,14.761712,0.0,METRY.PK
MFA.N,2026-03-24,0.995415,9.75,MFA.N
MFA_pb.N,2026-03-24,0.995415,19.9,MFA_pb.N
MFA_pc.N,2026-03-24,0.995415,21.91,MFA_pc.N
MFAN.N,2026-03-24,0.995415,24.56,MFAN.N
MFAO.N,2026-03-24,0.995415,24.66,MFAO.N
MFC.N,2026-03-24,57.628815,34.36,MFC.N
MFG.N,2026-03-24,96.793394,7.75,MFG.N
MFGHY.PK,2026-03-24,3.374194,0.0,MFGHY.PK
MFIC.O,2026-03-24,1.020785,11.07,MFIC.O
MGA.N,2026-03-24,14.991908,53.78,MGA.N
MGAWY.PK,2026-03-24,1.143092,7.06,MGAWY.PK
MGCLY.PK,2026-03-24,81.804842,10.38,MGCLY.PK
MGDDY.PK,2026-03-24,22.816493,16.68,MGDDY.PK
MGEE.O,2026-03-24,2.782878,76.11,MGEE.O
MGIC.O,2026-03-24,0.891522,17.38,MGIC.O
MGLUY.PK,2026-03-24,1.298901,7.18,MGLUY.PK
MGM.N,2026-03-24,9.452864,36.95,MGM.N
MGMOL.PK,2026-03-24,7.896505,0.0,MGMOL.PK
MGNI.O,2026-03-24,1.797336,12.45,MGNI.O
MGPFY.PK,2026-03-24,8.803427,9.75,MGPFY.PK
MGPUF.PK,2026-03-24,8.803427,3.96,MGPUF.PK
MGR.N,2026-03-24,7.345772,20.27,MGR.N
MGRB.N,2026-03-24,7.345772,16.62,MGRB.N
MGRC.O,2026-03-24,2.675041,108.69,MGRC.O
MGRD.N,2026-03-24,7.345772,14.9,MGRD.N
MGRE.N,2026-03-24,7.345772,23.29,MGRE.N
MGY.N,2026-03-24,5.763671,30.92,MGY.N
MGYOY.PK,2026-03-24,9.44358,6.15,MGYOY.PK
MGYXY.PK,2026-03-24,9.44358,35.69,MGYXY.PK
MH.N,2026-03-24,2.654921,13.9,MH.N
MHGVY.PK,2026-03-24,11.513037,21.79,MHGVY.PK
MHK.N,2026-03-24,6.258508,101.83,MHK.N
MHO.N,2026-03-24,3.184631,123.59,MHO.N
MHVIY.PK,2026-03-24,94.333521,29.6,MHVIY.PK
MHVYF.PK,2026-03-24,94.333521,29.75,MHVYF.PK
MIAX.K,2026-03-24,3.618253,39.08,MIAX.K
MIAX.N,2026-03-24,3.618253,39.08,MIAX.N
MICC.K,2026-03-24,8.985193,14.74,MICC.K
MIDD.O,2026-03-24,6.494939,137.66,MIDD.O
MIELY.PK,2026-03-24,70.360021,66.98,MIELY.PK
MIESY.PK,2026-03-24,3.89996,42.05,MIESY.PK
MIMTY.PK,2026-03-24,4.120719,0.0,MIMTY.PK
MINBY.PK,2026-03-24,7.115314,15.52,MINBY.PK
MIR.N,2026-03-24,4.840285,19.32,MIR.N
MIRM.O,2026-03-24,5.396351,89.43,MIRM.O
MITEY.PK,2026-03-24,34.38956,27.92,MITEY.PK
MITFY.PK,2026-03-24,2.976452,9.24,MITFY.PK
MITSY.PK,2026-03-24,112.741233,767.37,MITSY.PK
MITUY.PK,2026-03-24,4.776744,11.79,MITUY.PK
MIUFY.PK,2026-03-24,13.101564,17.93,MIUFY.PK
MKC.N,2026-03-24,14.293594,53.25,MKC.N
MKCv.N,2026-03-24,14.293594,53.2,MKCv.N
MKKGY.PK,2026-03-24,51.899911,23.9,MKKGY.PK
MKL.N,2026-03-24,23.757559,1889.16,MKL.N
MKSI.O,2026-03-24,15.804709,235.02,MKSI.O
MKTAY.PK,2026-03-24,9.217265,33.3,MKTAY.PK
MKTX.O,2026-03-24,6.066667,170.66,MKTX.O
MLCO.O,2026-03-24,2.225152,5.47,MLCO.O
MLI.N,2026-03-24,12.209401,110.03,MLI.N
MLKN.O,2026-03-24,1.285147,18.83,MLKN.O
MLLUY.PK,2026-03-24,8.432797,4.29,MLLUY.PK
MLM.N,2026-03-24,34.835635,577.59,MLM.N
MLTTY.PK,2026-03-24,3.087945,10.0,MLTTY.PK
MLTX.O,2026-03-24,1.210049,16.87,MLTX.O
MLXSY.PK,2026-03-24,2.37922,0.0,MLXSY.PK
MLYBY.PK,2026-03-24,34.806843,6.91,MLYBY.PK
MLYS.O,2026-03-24,1.948748,23.65,MLYS.O
MMI.N,2026-03-24,0.98827,25.96,MMI.N
MMM.N,2026-03-24,77.193152,146.56,MMM.N
MMS.N,2026-03-24,3.737668,68.52,MMS.N
MMSI.O,2026-03-24,4.049097,68.13,MMSI.O
MMSMY.PK,2026-03-24,10.908316,37.97,MMSMY.PK
MMTOF.PK,2026-03-24,3.161924,2.5,MMTOF.PK
MMTOY.PK,2026-03-24,3.161924,29.91,MMTOY.PK
MMXGY.PK,2026-03-24,41.239882,0.0,MMXGY.PK
MMYT.O,2026-03-24,3.869644,40.67,MMYT.O
MNDY.O,2026-03-24,3.861107,75.47,MNDY.O
MNESP.PK,2026-03-24,6.730013,36.0,MNESP.PK
MNFYY.PK,2026-03-24,1.171947,12.0,MNFYY.PK
MNHVF.PK,2026-03-24,11.513037,21.35,MNHVF.PK
MNILY.PK,2026-03-24,3.632383,17.94,MNILY.PK
MNKD.O,2026-03-24,0.751765,2.44,MNKD.O
MNOIY.PK,2026-03-24,3.462837,33.0,MNOIY.PK
MNR.N,2026-03-24,2.309644,13.73,MNR.N
MNSKY.PK,2026-03-24,1.080745,10.85,MNSKY.PK
MNSO.K,2026-03-24,5.172023,16.38,MNSO.K
MNSO.N,2026-03-24,5.172023,16.38,MNSO.N
MNST.O,2026-03-24,72.352903,73.96,MNST.O
MNTHY.PK,2026-03-24,5.385104,87.51,MNTHY.PK
MNZLY.PK,2026-03-24,5.155334,0.0,MNZLY.PK
MO.N,2026-03-24,107.653518,64.39,MO.N
MOD.N,2026-03-24,11.151066,211.47,MOD.N
MOGa.N,2026-03-24,9.444484,296.65,MOGa.N
MOGb.N,2026-03-24,9.444484,306.69,MOGb.N
MOGLF.PK,2026-03-24,1.3794,1.39,MOGLF.PK
MOH.N,2026-03-24,6.96486,135.24,MOH.N
MOHCY.PK,2026-03-24,4.832255,15.75,MOHCY.PK
MOMO.O,2026-03-24,0.910701,6.0,MOMO.O
MONDY.PK,2026-03-24,4.860392,22.3,MONDY.PK
MONOY.PK,2026-03-24,5.636079,11.15,MONOY.PK
MONRY.PK,2026-03-24,16.565302,61.42,MONRY.PK
MOPHY.PK,2026-03-24,1.934011,9.45,MOPHY.PK
MORN.O,2026-03-24,6.887178,173.99,MORN.O
MOS.N,2026-03-24,7.645527,24.08,MOS.N
MP.N,2026-03-24,9.466122,53.28,MP.N
MPC.N,2026-03-24,68.479359,232.53,MPC.N
MPFRY.PK,2026-03-24,13.161946,8.6,MPFRY.PK
MPJPY.PK,2026-03-24,2.275719,2.02,MPJPY.PK
MPLFY.PK,2026-03-24,2.686995,0.0,MPLFY.PK
MPLX.K,2026-03-24,59.541734,58.65,MPLX.K
MPLX.N,2026-03-24,59.541734,58.65,MPLX.N
MPLXP.PK,2026-03-24,59.541734,33.38,MPLXP.PK
MPNGF.PK,2026-03-24,62.269578,9.79,MPNGF.PK
MPNGY.PK,2026-03-24,62.269578,19.81,MPNGY.PK
MPT.N,2026-03-24,2.725512,4.56,MPT.N
MPTYY.PK,2026-03-24,8.785577,33.29,MPTYY.PK
MPW.N,2026-03-24,2.725512,4.56,MPW.N
MPWR.O,2026-03-24,52.868159,1076.35,MPWR.O
MQ.O,2026-03-24,1.807106,4.23,MQ.O
MQBKY.PK,2026-03-24,52.09823,139.21,MQBKY.PK
MRAAY.PK,2026-03-24,43.898981,11.46,MRAAY.PK
MRCY.O,2026-03-24,4.698546,78.29,MRCY.O
MREGY.PK,2026-03-24,8.253122,0.0,MREGY.PK
MRK.N,2026-03-24,286.006307,115.68,MRK.N
MRNA.O,2026-03-24,20.336974,51.28,MRNA.O
MROSY.PK,2026-03-24,8.196334,0.0,MROSY.PK
MRP.N,2026-03-24,4.75268,28.63,MRP.N
MRPLY.PK,2026-03-24,2.367297,9.16,MRPLY.PK
MRSH.K,2026-03-24,84.174684,173.87,MRSH.K
MRSH.N,2026-03-24,84.174684,173.87,MRSH.N
MRTN.O,2026-03-24,1.039446,12.74,MRTN.O
MRUWY.PK,2026-03-24,4.350465,14.19,MRUWY.PK
MRVGF.PK,2026-03-24,4.935989,1.35,MRVGF.PK
MRVI.O,2026-03-24,0.789196,3.07,MRVI.O
MRVL.O,2026-03-24,78.841155,90.16,MRVL.O
MRVSY.PK,2026-03-24,0.757128,3.1,MRVSY.PK
MRX.O,2026-03-24,2.696537,36.99,MRX.O
MS.N,2026-03-24,260.917189,164.32,MS.N
MS_pa.N,2026-03-24,260.917189,19.3,MS_pa.N
MS_pe.N,2026-03-24,260.917189,25.6,MS_pe.N
MS_pf.N,2026-03-24,260.917189,25.39,MS_pf.N
MS_pi.N,2026-03-24,260.917189,25.22,MS_pi.N
MS_pk.N,2026-03-24,260.917189,24.17,MS_pk.N
MSA.N,2026-03-24,6.730013,173.55,MSA.N
MSADY.PK,2026-03-24,37.787193,25.34,MSADY.PK
MSBHF.PK,2026-03-24,137.984942,33.62,MSBHF.PK
MSCI.K,2026-03-24,40.333106,551.6,MSCI.K
MSCI.N,2026-03-24,40.333106,551.6,MSCI.N
MSDL.K,2026-03-24,1.260427,14.72,MSDL.K
MSDL.N,2026-03-24,1.260427,14.72,MSDL.N
MSEXP.PK,2026-03-24,0.943137,598.0,MSEXP.PK
MSFT.O,2026-03-24,2844.015936,383.0,MSFT.O
MSGE.K,2026-03-24,2.694567,57.0,MSGE.K
MSGE.N,2026-03-24,2.694567,57.0,MSGE.N
MSGS.K,2026-03-24,7.468955,310.31,MSGS.K
MSGS.N,2026-03-24,7.468955,310.31,MSGS.N
MSI.N,2026-03-24,75.646486,456.64,MSI.N
MSLOY.PK,2026-03-24,14.685419,20.48,MSLOY.PK
MSM.N,2026-03-24,4.861026,87.11,MSM.N
MSSHY.PK,2026-03-24,1.986821,14.93,MSSHY.PK
MSSMY.PK,2026-03-24,4.92949,9.03,MSSMY.PK
MSTKY.PK,2026-03-24,6.274685,0.0,MSTKY.PK
MSTR.O,2026-03-24,43.951216,138.2,MSTR.O
MT.N,2026-03-24,39.785817,51.65,MT.N
MTB.N,2026-03-24,29.898391,200.66,MTB.N
MTB_ph.N,2026-03-24,29.898391,24.93,MTB_ph.N
MTCH.O,2026-03-24,7.258508,31.2,MTCH.O
MTCPY.PK,2026-03-24,25.667572,12.32,MTCPY.PK
MTD.N,2026-03-24,25.089315,1239.07,MTD.N
MTDR.K,2026-03-24,7.312109,58.85,MTDR.K
MTDR.N,2026-03-24,7.312109,58.85,MTDR.N
MTG.N,2026-03-24,5.564499,25.87,MTG.N
MTH.N,2026-03-24,4.097553,61.34,MTH.N
MTHRY.PK,2026-03-24,6.832783,5.0,MTHRY.PK
MTLHY.PK,2026-03-24,8.226817,28.35,MTLHY.PK
MTMTY.PK,2026-03-24,5.775196,0.0,MTMTY.PK
MTN.N,2026-03-24,4.636573,130.12,MTN.N
MTNOY.PK,2026-03-24,20.794074,11.51,MTNOY.PK
MTPLF.PK,2026-03-24,2.275719,2.03,MTPLF.PK
MTPOY.PK,2026-03-24,4.985199,23.26,MTPOY.PK
MTPVY.PK,2026-03-24,1.652761,13.95,MTPVY.PK
MTRN.K,2026-03-24,2.861183,137.98,MTRN.K
MTRN.N,2026-03-24,2.861183,137.98,MTRN.N
MTSFY.PK,2026-03-24,30.241478,33.12,MTSFY.PK
MTSI.O,2026-03-24,17.197244,229.26,MTSI.O
MTSUY.PK,2026-03-24,137.984942,33.99,MTSUY.PK
MTTRY.PK,2026-03-24,2.470673,0.92,MTTRY.PK
MTUAY.PK,2026-03-24,19.480864,182.26,MTUAY.PK
MTX.N,2026-03-24,2.047654,65.95,MTX.N
MTZ.N,2026-03-24,24.507101,310.63,MTZ.N
MU.O,2026-03-24,455.999264,404.35,MU.O
MUC.N,2026-03-24,1.000704,10.62,MUC.N
MUFG.K,2026-03-24,197.68282,16.66,MUFG.K
MUFG.N,2026-03-24,197.68282,16.66,MUFG.N
MUQAX.O,2026-03-24,47.36259,12.46,MUQAX.O
MUQCX.O,2026-03-24,47.36259,12.28,MUQCX.O
MUQEX.O,2026-03-24,47.36259,12.52,MUQEX.O
MUR.N,2026-03-24,5.37185,37.61,MUR.N
MURGY.PK,2026-03-24,78.856114,12.18,MURGY.PK
MUSA.K,2026-03-24,8.503461,458.77,MUSA.K
MUSA.N,2026-03-24,8.503461,458.77,MUSA.N
MUX.N,2026-03-24,1.12782,18.97,MUX.N
MWA.N,2026-03-24,4.36315,27.9,MWA.N
MWFEX.O,2026-03-24,0.0,0.0,MWFEX.O
MWTCY.PK,2026-03-24,1.771858,17.4,MWTCY.PK
MXCHY.PK,2026-03-24,2.14043,2.12,MXCHY.PK
MXL.O,2026-03-24,1.481773,17.14,MXL.O
MXUBY.PK,2026-03-24,16.564373,11.0,MXUBY.PK
MYCRY.PK,2026-03-24,4.452752,0.0,MYCRY.PK
MYRG.O,2026-03-24,4.264041,274.39,MYRG.O
MYTKY.PK,2026-03-24,5.59655,6.02,MYTKY.PK
MZDAY.PK,2026-03-24,4.370745,3.38,MZDAY.PK
MZTI.O,2026-03-24,3.921489,143.0,MZTI.O
NABL.K,2026-03-24,0.947533,5.03,NABL.K
NABZY.PK,2026-03-24,91.902792,15.74,NABZY.PK
NAC.N,2026-03-24,1.825556,11.76,NAC.N
NAD.N,2026-03-24,2.747874,11.77,NAD.N
NAK.N,2026-03-24,0.636444,1.14,NAK.N
NAMS.O,2026-03-24,3.450412,30.01,NAMS.O
NAT.N,2026-03-24,1.158276,5.47,NAT.N
NATL.K,2026-03-24,3.193491,43.35,NATL.K
NATL.N,2026-03-24,3.193491,43.35,NATL.N
NAUBF.PK,2026-03-24,91.902792,30.76,NAUBF.PK
NAVI.O,2026-03-24,0.783539,8.24,NAVI.O
NAVN.O,2026-03-24,2.210446,8.89,NAVN.O
NBGIF.PK,2026-03-24,13.784756,15.0,NBGIF.PK
NBGRY.PK,2026-03-24,13.784756,14.51,NBGRY.PK
NBHC.K,2026-03-24,1.712318,38.04,NBHC.K
NBHC.N,2026-03-24,1.712318,38.04,NBHC.N
NBIS.O,2026-03-24,28.881887,114.15,NBIS.O
NBIX.O,2026-03-24,12.751178,127.05,NBIX.O
NBKAY.PK,2026-03-24,50.546828,0.0,NBKAY.PK
NBKBY.PK,2026-03-24,4.323228,0.0,NBKBY.PK
NBR.N,2026-03-24,1.247074,84.99,NBR.N
NBTB.O,2026-03-24,2.192063,41.99,NBTB.O
NBTX.O,2026-03-24,1.444809,30.54,NBTX.O
NBXG.K,2026-03-24,1.024687,13.01,NBXG.K
NBXG.N,2026-03-24,1.024687,13.01,NBXG.N
NBY.N,2026-03-24,0.036743,1.37,NBY.N
NCBDY.PK,2026-03-24,16.862337,13.2,NCBDY.PK
NCHEY.PK,2026-03-24,3.162231,12.1,NCHEY.PK
NCLH.K,2026-03-24,9.165578,20.12,NCLH.K
NCLH.N,2026-03-24,9.165578,20.12,NCLH.N
NCLTY.PK,2026-03-24,9.607388,8.32,NCLTY.PK
NCNO.O,2026-03-24,1.779911,15.52,NCNO.O
NCRRP.PK,2026-03-24,0.914695,1075.0,NCRRP.PK
NCTKY.PK,2026-03-24,3.120968,13.62,NCTKY.PK
NDAQ.O,2026-03-24,49.113549,86.4,NDAQ.O
NDBI.PK,2026-03-24,0.984494,13.75,NDBI.PK
NDBKY.PK,2026-03-24,7.383054,15.91,NDBKY.PK
NDCVF.PK,2026-03-24,3.018966,14.5,NDCVF.PK
NDEKY.PK,2026-03-24,13.570624,20.02,NDEKY.PK
NDGPY.PK,2026-03-24,4.252967,22.8,NDGPY.PK
NDSN.O,2026-03-24,14.97678,268.48,NDSN.O
NDVLY.PK,2026-03-24,2.727614,0.51,NDVLY.PK
NE.N,2026-03-24,7.633993,47.87,NE.N
NEA.N,2026-03-24,3.376183,11.29,NEA.N
NECPY.PK,2026-03-24,34.866158,12.94,NECPY.PK
NEE.N,2026-03-24,187.996187,90.23,NEE.N
NEE_ps.N,2026-03-24,187.996187,55.06,NEE_ps.N
NEE_pt.N,2026-03-24,187.996187,51.24,NEE_pt.N
NEGG.O,2026-03-24,0.796517,37.99,NEGG.O
NEM.N,2026-03-24,106.763975,98.14,NEM.N
NEMKY.PK,2026-03-24,9.207221,18.34,NEMKY.PK
NEO.O,2026-03-24,1.051479,8.1,NEO.O
NEOG.O,2026-03-24,1.92293,8.84,NEOG.O
NESR.O,2026-03-24,2.210263,21.93,NESR.O
NESRF.PK,2026-03-24,17.616732,12.77,NESRF.PK
NET.N,2026-03-24,77.664453,220.65,NET.N
NETGY.PK,2026-03-24,2.340757,0.0,NETGY.PK
NETTF.PK,2026-03-24,71.792021,23.64,NETTF.PK
NEU.N,2026-03-24,5.790701,616.33,NEU.N
NEXA.K,2026-03-24,1.271411,9.6,NEXA.K
NEXA.N,2026-03-24,1.271411,9.6,NEXA.N
NEXHY.PK,2026-03-24,5.48487,16.04,NEXHY.PK
NEXNY.PK,2026-03-24,5.866042,69.48,NEXNY.PK
NEXOY.PK,2026-03-24,14.360768,18.28,NEXOY.PK
NEXT.O,2026-03-24,1.910146,7.21,NEXT.O
NEXXY.PK,2026-03-24,3.934261,3.36,NEXXY.PK
NFG.N,2026-03-24,8.843159,93.06,NFG.N
NFGC.K,2026-03-24,0.613666,1.77,NFGC.K
NFJ.N,2026-03-24,1.176272,12.5,NFJ.N
NFLX.O,2026-03-24,394.265502,93.38,NFLX.O
NFYEF.PK,2026-03-24,1.631268,13.72,NFYEF.PK
NG.N,2026-03-24,3.566942,8.14,NG.N
NGCOY.PK,2026-03-24,3.238351,0.0,NGCOY.PK
NGCRY.PK,2026-03-24,2.354546,33.51,NGCRY.PK
NGD.N,2026-03-24,0.0,0.0,NGD.N
NGG.N,2026-03-24,80.304335,82.06,NGG.N
NGKSY.PK,2026-03-24,9.389532,25.85,NGKSY.PK
NGL.N,2026-03-24,1.553869,12.55,NGL.N
NGL_pb.N,2026-03-24,1.553869,24.98,NGL_pb.N
NGL_pc.N,2026-03-24,1.553869,25.43,NGL_pc.N
NGLOY.PK,2026-03-24,47.852212,20.51,NGLOY.PK
NGVT.K,2026-03-24,2.352866,66.8,NGVT.K
NGVT.N,2026-03-24,2.352866,66.8,NGVT.N
NHC.N,2026-03-24,2.513807,162.0,NHC.N
NHI.N,2026-03-24,3.989162,82.32,NHI.N
NHKSY.PK,2026-03-24,3.848915,0.0,NHKSY.PK
NHNKY.PK,2026-03-24,1.627284,9.52,NHNKY.PK
NHPEF.PK,2026-03-24,3.451646,4.15,NHPEF.PK
NHYDY.PK,2026-03-24,18.05736,8.91,NHYDY.PK
NHYKF.PK,2026-03-24,18.05736,8.91,NHYKF.PK
NI.N,2026-03-24,21.758903,45.47,NI.N
NIABY.PK,2026-03-24,6.789029,3.63,NIABY.PK
NIC.N,2026-03-24,3.040289,142.29,NIC.N
NICE.O,2026-03-24,7.19945,117.01,NICE.O
NIFCY.PK,2026-03-24,2.849509,13.23,NIFCY.PK
NINOY.PK,2026-03-24,4.112181,12.31,NINOY.PK
NIO.N,2026-03-24,14.236765,5.82,NIO.N
NIPMY.PK,2026-03-24,4.277041,21.0,NIPMY.PK
NIQ.N,2026-03-24,3.311106,11.22,NIQ.N
NISUY.PK,2026-03-24,2.680988,86.8,NISUY.PK
NJDCY.PK,2026-03-24,16.342026,3.42,NJDCY.PK
NJR.N,2026-03-24,5.438263,53.98,NJR.N
NKE.N,2026-03-24,78.031009,52.71,NKE.N
NKRKY.PK,2026-03-24,1.472317,5.35,NKRKY.PK
NLY.N,2026-03-24,15.251356,21.23,NLY.N
NLY_pf.N,2026-03-24,15.251356,25.32,NLY_pf.N
NLY_pg.N,2026-03-24,15.251356,24.82,NLY_pg.N
NLY_pi.N,2026-03-24,15.251356,25.02,NLY_pi.N
NLY_pj.N,2026-03-24,15.251356,25.52,NLY_pj.N
NMAX.K,2026-03-24,0.879369,6.81,NMAX.K
NMIH.O,2026-03-24,2.826893,37.18,NMIH.O
NMM.N,2026-03-24,1.867765,65.43,NMM.N
NMR.N,2026-03-24,24.115079,7.82,NMR.N
NMRK.O,2026-03-24,2.683567,14.55,NMRK.O
NMZ.N,2026-03-24,1.207901,10.28,NMZ.N
NNCHY.PK,2026-03-24,5.156996,38.16,NNCHY.PK
NNE.O,2026-03-24,1.146872,22.02,NNE.O
NNGRY.PK,2026-03-24,20.040703,38.35,NNGRY.PK
NNI.N,2026-03-24,4.619259,128.76,NNI.N
NNN.N,2026-03-24,8.076225,42.52,NNN.N
NNNN.O,2026-03-24,1.003792,22.87,NNNN.O
NOC.N,2026-03-24,96.506702,680.0,NOC.N
NOFFY.PK,2026-03-24,4.550436,0.0,NOFFY.PK
NOG.N,2026-03-24,2.987921,28.6,NOG.N
NOGFY.PK,2026-03-24,60.932179,0.0,NOGFY.PK
NOK.N,2026-03-24,45.443619,8.06,NOK.N
NOMD.N,2026-03-24,1.388181,9.77,NOMD.N
NOV.N,2026-03-24,6.9486,19.28,NOV.N
NOVT.O,2026-03-24,4.18749,117.35,NOVT.O
NOVTU.O,2026-03-24,4.18749,53.58,NOVTU.O
NOW.N,2026-03-24,116.0537,110.95,NOW.N
NP.N,2026-03-24,3.03247,21.95,NP.N
NPIFF.PK,2026-03-24,4.20659,16.12,NPIFF.PK
NPIXY.PK,2026-03-24,4.20659,0.0,NPIXY.PK
NPK.N,2026-03-24,0.958304,133.76,NPK.N
NPKI.K,2026-03-24,1.202833,14.23,NPKI.K
NPKI.N,2026-03-24,1.202833,14.23,NPKI.N
NPKYY.PK,2026-03-24,1.818342,11.38,NPKYY.PK
NPNGY.PK,2026-03-24,2.163536,8.15,NPNGY.PK
NPNYY.PK,2026-03-24,15.563322,7.34,NPNYY.PK
NPO.N,2026-03-24,5.385306,253.45,NPO.N
NPPEY.PK,2026-03-24,3.457068,0.0,NPPEY.PK
NPPHY.PK,2026-03-24,14.682722,3.19,NPPHY.PK
NPPNY.PK,2026-03-24,2.288505,8.06,NPPNY.PK
NPPXF.PK,2026-03-24,89.390074,0.97,NPPXF.PK
NPSCY.PK,2026-03-24,20.011639,3.7,NPSCY.PK
NPSKY.PK,2026-03-24,3.610427,14.5,NPSKY.PK
NPSNY.PK,2026-03-24,41.405207,10.54,NPSNY.PK
NPXYY.PK,2026-03-24,15.964541,18.74,NPXYY.PK
NRDBY.PK,2026-03-24,61.168607,18.38,NRDBY.PK
NRG.N,2026-03-24,32.232336,151.77,NRG.N
NRGIY.PK,2026-03-24,7.70525,25.35,NRGIY.PK
NRILY.PK,2026-03-24,15.749983,27.39,NRILY.PK
NRIX.O,2026-03-24,1.510764,14.69,NRIX.O
NRKBY.PK,2026-03-24,6.513849,24.5,NRKBY.PK
NRP.N,2026-03-24,1.596542,121.52,NRP.N
NRSDY.PK,2026-03-24,3.018966,15.66,NRSDY.PK
NRXXY.PK,2026-03-24,12.152271,26.3,NRXXY.PK
NSA.N,2026-03-24,2.917337,37.82,NSA.N
